190.00	-0.010	0.309	0.464	0.292	0.400	0.333	0.277	0.301	0.284	0.144	0.301
191.00	-0.013	0.284	0.430	0.270	0.367	0.307	0.251	0.277	0.262	0.137	0.277
192.00	-0.013	0.259	0.392	0.247	0.335	0.281	0.224	0.253	0.239	0.131	0.254
193.00	-0.014	0.234	0.353	0.223	0.302	0.255	0.198	0.226	0.216	0.125	0.228
194.00	-0.015	0.214	0.320	0.204	0.276	0.234	0.178	0.205	0.198	0.119	0.207
195.00	-0.015	0.196	0.289	0.187	0.252	0.215	0.161	0.186	0.181	0.115	0.188
196.00	-0.014	0.181	0.263	0.172	0.232	0.200	0.146	0.170	0.167	0.112	0.173
197.00	-0.014	0.168	0.240	0.159	0.214	0.186	0.134	0.157	0.155	0.108	0.160
198.00	-0.015	0.155	0.220	0.148	0.197	0.174	0.123	0.144	0.144	0.105	0.148
199.00	-0.014	0.145	0.204	0.138	0.183	0.164	0.114	0.135	0.135	0.103	0.138
200.00	-0.014	0.136	0.190	0.130	0.173	0.156	0.108	0.127	0.127	0.102	0.130
201.00	-0.014	0.127	0.177	0.122	0.162	0.147	0.102	0.119	0.119	0.099	0.121
202.00	-0.014	0.119	0.166	0.115	0.153	0.140	0.096	0.112	0.112	0.096	0.114
203.00	-0.014	0.114	0.158	0.109	0.146	0.135	0.093	0.107	0.107	0.095	0.108
204.00	-0.013	0.108	0.150	0.104	0.140	0.130	0.089	0.102	0.102	0.093	0.103
205.00	-0.013	0.103	0.143	0.099	0.134	0.125	0.086	0.098	0.097	0.091	0.098
206.00	-0.013	0.099	0.138	0.095	0.129	0.121	0.083	0.094	0.093	0.089	0.094
207.00	-0.013	0.095	0.133	0.092	0.125	0.117	0.081	0.091	0.089	0.088	0.091
208.00	-0.012	0.092	0.129	0.089	0.121	0.113	0.079	0.088	0.086	0.086	0.088
209.00	-0.012	0.089	0.125	0.085	0.117	0.109	0.077	0.085	0.083	0.083	0.085
210.00	-0.012	0.086	0.122	0.082	0.113	0.106	0.075	0.083	0.080	0.081	0.082
211.00	-0.012	0.083	0.119	0.080	0.110	0.102	0.073	0.080	0.078	0.079	0.079
212.00	-0.012	0.080	0.116	0.078	0.106	0.099	0.071	0.078	0.076	0.077	0.077
213.00	-0.011	0.078	0.113	0.075	0.103	0.096	0.070	0.076	0.073	0.075	0.075
214.00	-0.011	0.076	0.111	0.073	0.100	0.092	0.068	0.073	0.071	0.073	0.072
215.00	-0.011	0.073	0.108	0.071	0.096	0.089	0.066	0.071	0.069	0.070	0.070
216.00	-0.011	0.071	0.106	0.069	0.093	0.086	0.064	0.069	0.067	0.068	0.068
217.00	-0.011	0.069	0.104	0.067	0.090	0.083	0.062	0.066	0.065	0.065	0.066
218.00	-0.011	0.067	0.102	0.065	0.087	0.080	0.061	0.064	0.064	0.063	0.064
219.00	-0.010	0.066	0.100	0.063	0.084	0.077	0.059	0.063	0.062	0.061	0.063
